Income,Recency,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
46910,36,2,0,3,56,2257,62,56,0,0
18690,77,1,1,2,61,2707,41,22,0,0
37244,90,1,1,2,65,2587,30,5,1,0
82427,35,3,5,12,54,2268,1349,1242,1,0
75342,38,5,2,10,62,2578,537,511,0,0
70044,46,7,10,5,66,2655,1490,1476,0,0
79146,33,8,1,8,53,2225,548,532,0,0
77437,70,4,5,13,57,2374,1096,1067,1,0
54984,51,6,1,6,61,2195,352,346,1,0
42403,18,1,0,3,49,2359,39,36,0,0
55761,97,4,1,3,56,2225,152,120,1,0
37292,32,6,3,5,37,2596,394,328,0,0
45576,9,3,1,3,75,2191,120,95,0,1
70321,6,6,5,13,73,2688,1185,994,0,1
58086,80,11,3,7,51,2684,777,762,0,0
81795,74,4,11,7,68,2770,1294,1206,0,0
28389,49,1,0,2,73,2745,20,12,0,0
66835,21,6,4,13,74,2433,892,751,0,0
69901,95,7,3,10,51,2555,733,584,0,0
80360,56,4,4,5,71,2642,2188,2145,3,0
63342,48,8,3,5,59,2780,1080,1059,1,1
44989,26,5,1,5,46,2814,263,157,0,0
31859,3,1,0,3,40,2281,37,26,0,0
51569,39,7,1,7,71,2661,433,399,1,1
30372,33,2,0,3,49,2710,37,30,0,0
16014,42,1,1,4,41,2628,31,24,0,0
41120,80,2,1,3,52,2394,57,33,0,0
39763,9,5,1,2,49,2488,151,135,0,1
38725,52,1,0,4,65,2209,40,35,0,0
77981,78,7,4,7,48,2558,604,544,0,0
62905,68,7,2,8,56,2451,563,504,0,0
13533,45,2,0,3,41,2635,31,14,0,0
59481,47,3,3,8,45,2408,403,345,0,0
72117,34,9,7,9,43,2472,1023,973,0,0
21955,81,2,1,3,34,2454,44,33,0,0
67131,72,9,2,12,64,2619,914,852,0,0
36802,23,1,0,3,40,2172,19,18,0,0
71853,29,2,8,6,38,2576,1117,1085,0,0
28249,80,2,0,3,59,2173,33,23,0,0
47808,30,3,2,3,45,2411,152,80,1,0
25509,15,3,0,3,46,2808,90,79,0,1
51012,86,4,1,4,74,2596,185,161,0,0
70596,68,3,5,12,35,2791,942,916,0,0
85431,54,2,7,7,68,2545,1112,1059,0,0
42664,44,1,0,3,53,2262,24,24,0,0
42586,7,4,1,6,65,2767,252,252,0,1
29760,87,3,1,4,35,2828,148,131,0,0
28973,59,5,1,5,43,2783,257,245,0,0
39435,16,3,1,2,47,2486,89,76,0,0
65370,1,2,3,13,36,2491,432,403,0,0
20194,64,2,0,3,41,2718,32,17,0,0
42473,72,2,1,4,44,2291,119,94,0,0
64590,98,9,4,10,52,2782,1308,1278,0,0
71232,91,11,2,10,61,2372,900,883,0,0
34600,8,5,2,5,49,2703,303,288,0,1
46904,20,5,1,4,53,2762,222,191,0,0
49094,6,6,3,6,47,2805,433,364,0,0
36075,54,2,0,4,37,2361,89,59,0,0
60839,72,2,2,12,41,2829,1122,994,0,0
77298,46,6,6,11,41,2398,890,811,0,0
34026,11,2,1,3,70,2487,59,42,0,0
48918,21,1,0,4,57,2237,61,60,0,0
82122,89,3,9,13,58,2477,1282,1182,1,0
37697,82,2,1,3,44,2301,76,68,0,0
34074,69,3,3,3,68,2510,188,121,1,0
28520,55,1,1,2,60,2539,23,3,0,0
62535,13,3,2,8,65,2428,346,294,0,0
36273,80,3,0,3,43,2233,67,58,0,0
63404,97,6,3,4,56,2182,885,868,1,0
75774,27,7,5,8,39,2217,767,711,0,0
78416,99,7,7,10,44,2161,996,813,0,0
75702,87,10,5,13,46,2782,1884,1847,1,0
59385,85,3,1,4,69,2586,149,113,0,0
37070,30,5,1,8,54,2625,394,355,0,1
44689,82,1,1,2,69,2329,23,12,1,0
53977,21,5,5,12,62,2545,825,743,0,0
7144,92,23,1,1,54,2363,125,-166,0,0
18701,95,2,0,4,56,2549,34,24,0,0
90369,2,4,6,6,64,2221,1571,1554,0,1
63159,74,3,5,8,46,2760,1760,1723,1,0
37758,49,1,0,3,54,2792,39,38,0,0
46757,71,4,4,7,57,2749,1021,899,0,0
79734,72,4,3,6,51,2160,897,880,1,0
63207,68,2,3,6,28,2684,1432,1362,1,0
72071,4,5,4,8,66,2659,1188,1038,0,0
21840,80,1,0,3,37,2502,26,25,0,0
58582,15,9,2,9,38,2433,721,679,1,0
72282,70,5,7,9,69,2504,1178,1025,0,1
50387,91,6,2,8,64,2461,491,457,0,0
32583,10,1,0,2,59,2173,8,7,0,0
62568,99,5,3,5,58,2242,892,831,1,0
44635,25,2,0,3,49,2420,65,62,0,0
33316,34,2,1,4,49,2427,119,107,0,0
63967,57,4,4,12,52,2483,720,558,0,0
52513,84,9,5,9,42,2822,917,685,0,0
25293,51,1,1,2,51,2446,28,19,0,0
54111,97,5,2,6,55,2467,338,288,0,0
78394,13,4,6,5,34,2658,1262,1096,0,1
80739,92,3,11,9,62,2561,1541,1449,0,0
22669,30,4,1,2,45,2562,125,77,0,1
29236,30,4,0,3,33,2423,90,81,0,0
44911,11,4,1,4,61,2630,184,153,0,0
54693,72,6,4,13,58,2656,894,859,0,0
48186,39,4,1,4,46,2260,185,151,0,0
54809,0,2,1,5,43,2450,152,130,0,1
41580,15,2,1,3,42,2725,89,86,0,0
80336,12,2,9,13,50,2452,986,920,0,0
47743,56,4,1,6,63,2623,255,235,1,0
62972,39,7,4,3,65,2854,395,203,0,0
57333,55,8,5,9,66,2804,1486,1310,0,1
32313,60,4,0,4,38,2662,152,145,0,0
84953,73,3,10,4,67,2550,952,880,3,1
27071,90,2,0,3,52,2226,32,29,0,0
68148,86,4,4,6,63,2461,957,872,0,0
65735,37,6,2,6,55,2363,384,373,0,0
86836,7,6,10,6,45,2814,494,431,3,1
4023,29,0,0,0,57,2165,8,7,0,0
30093,19,2,0,3,30,2515,53,37,0,0
57705,14,8,1,6,54,2328,446,406,0,0
25008,72,1,0,3,32,2306,25,16,0,0
83257,56,5,10,12,25,2808,1298,1231,2,1
22280,85,1,0,2,45,2565,11,9,0,0
72159,62,4,6,10,42,2767,1348,1295,0,0
64260,1,4,5,4,59,2693,1544,1514,0,1
82733,28,8,4,7,36,2451,1285,1247,0,1
74290,70,10,8,10,49,2480,1205,1193,2,0
58217,84,2,0,4,69,2748,90,77,0,0
21024,89,2,0,4,44,2519,66,48,0,0
70116,73,2,8,12,48,2678,1507,1478,0,0
54006,42,8,1,7,35,2808,484,387,0,0
69063,16,5,3,5,54,2758,902,876,0,0
11448,16,1,0,2,45,2355,8,2,0,0
61825,56,4,2,8,41,2485,397,370,0,0
70886,65,5,4,4,49,2417,907,854,0,0
69109,10,6,6,7,38,2756,1460,1365,1,1
60208,13,8,3,7,47,2789,597,538,1,1
32889,78,2,1,3,52,2455,47,39,0,0
34738,51,1,0,3,36,2208,18,16,0,0
30538,27,9,0,4,49,2795,347,327,0,0
82326,30,5,10,6,43,2270,2074,1891,3,1
26642,71,2,0,3,53,2279,34,26,0,0
69932,97,7,6,11,56,2541,992,935,0,0
44503,83,2,0,3,48,2233,40,32,0,0
60200,3,6,2,11,72,2702,659,633,0,0
49638,71,1,0,3,68,2230,39,39,0,0
23830,3,1,0,3,33,2301,27,11,0,0
33051,15,9,1,8,61,2841,616,397,0,1
72905,52,3,7,9,62,2318,1312,1109,1,0
69702,8,7,7,10,69,2654,982,925,0,0
70300,89,5,5,13,45,2508,1550,1504,0,0
70643,66,5,8,4,36,2781,1795,1762,0,1
30396,22,1,1,2,51,2219,22,10,1,1
50616,56,4,0,4,52,2231,145,141,0,0
62772,74,5,6,11,51,2565,838,730,1,0
30298,48,1,1,3,35,2200,28,28,0,0
52413,67,7,1,7,36,2762,438,426,0,0
44155,24,1,1,2,63,2320,32,18,0,0
86979,67,5,5,5,49,2393,1667,1632,1,1
76532,38,9,5,7,45,2452,790,760,0,0
42081,86,6,3,4,38,2647,355,328,1,0
67546,90,4,10,5,32,2826,1954,1782,0,0
88420,87,4,7,8,31,2217,1916,1763,3,0
31158,62,2,0,3,35,2677,67,62,0,0
61671,23,10,4,6,52,2185,704,676,2,0
69719,99,2,3,5,46,2193,758,715,0,0
49160,29,3,1,6,71,2411,221,206,0,0
24882,52,1,1,2,42,2817,44,8,1,0
90933,90,4,6,4,66,2249,1606,1527,1,0
113734,9,27,0,0,75,2191,274,271,0,0
59292,71,3,5,8,70,2540,493,479,0,0
45759,13,2,0,3,56,2650,64,60,0,0
22148,16,1,0,3,37,2236,38,27,0,0
73395,94,4,4,6,33,2262,386,375,0,0
29819,77,3,0,3,49,2407,37,35,0,0
45688,20,3,1,8,52,2314,297,288,1,0
62820,51,3,4,6,66,2573,923,870,0,0
60491,81,6,11,7,49,2455,952,876,0,0
33235,71,3,0,3,34,2303,64,58,0,0
35701,36,1,0,3,61,2626,41,36,0,0
31535,95,1,1,2,40,2435,32,13,1,0
92556,32,3,5,13,60,2229,1235,1207,0,0
67384,32,7,8,5,50,2755,1383,1276,1,0
80573,85,4,6,13,49,2782,1549,1534,0,0
77870,93,5,5,5,53,2835,1682,1549,2,1
52278,24,10,5,10,57,2679,1024,850,0,0
57107,44,4,4,8,52,2833,279,142,2,1
18929,15,1,0,4,30,2657,67,49,0,0
36038,82,3,0,3,39,2553,40,33,0,0
20180,27,2,1,4,44,2653,119,101,0,0
34230,72,1,0,2,55,2709,19,17,0,0
31878,7,1,0,4,43,2166,47,24,0,0
70932,57,6,2,12,48,2320,724,539,0,0
91249,84,7,9,6,64,2776,1649,1622,4,1
77598,53,7,5,13,77,2430,1702,1669,1,0
80982,48,11,5,11,61,2696,1169,1147,0,0
22701,2,1,0,3,43,2456,19,14,0,0
55212,65,4,2,11,51,2742,1148,1114,2,0
70617,45,3,3,7,50,2530,1253,1226,0,0
64849,42,9,3,6,63,2752,1228,1120,0,1
62694,29,9,3,7,55,2536,658,567,0,0
61917,83,2,0,4,46,2380,90,89,0,0
67472,93,4,2,7,73,2433,345,276,0,0
21059,40,3,0,3,38,2332,36,28,0,0
29543,47,3,1,2,52,2248,45,27,0,0
75903,50,6,6,9,69,2606,801,701,0,0
34984,40,1,0,3,45,2820,35,32,0,0
54998,3,4,2,9,64,2635,447,439,0,1
54356,62,11,2,8,71,2746,775,775,0,1
34242,25,0,0,3,61,2257,14,13,0,0
25410,48,1,0,4,47,2461,34,30,0,0
73356,56,5,11,5,36,2302,1400,1288,3,1
28320,68,1,0,3,70,2690,39,35,0,0
23763,64,1,0,3,43,2850,36,30,0,0
72570,67,4,6,12,36,2224,865,641,0,0
34529,94,2,2,3,44,2812,121,80,0,0
70792,82,3,4,10,69,2667,1158,1044,0,0
63211,3,3,8,7,38,2763,1028,883,0,1
83891,24,4,7,10,46,2168,801,786,0,0
36065,54,3,0,3,52,2614,71,68,0,0
39898,20,3,0,4,66,2661,122,110,0,0
51141,96,3,1,4,80,2515,151,145,0,0
56939,19,3,3,10,44,2443,512,463,0,0
80872,60,4,4,10,69,2207,1228,1120,0,0
72335,2,10,4,8,44,2844,2092,2092,0,1
61798,13,4,2,9,56,2377,450,437,0,0
76842,37,1,8,7,70,2216,1098,1066,0,0
29478,59,1,0,3,44,2322,19,18,0,0
46998,55,5,3,5,64,2774,350,323,1,0
96843,60,6,11,10,30,2591,1527,1510,1,1
56551,48,2,1,4,70,2212,122,106,0,0
70053,38,8,5,10,55,2520,923,834,0,0
71670,8,5,3,6,58,2514,1606,1446,3,1
44359,19,2,0,4,42,2171,44,43,0,0
40887,32,3,1,3,68,2578,118,75,0,1
48877,27,3,0,4,54,2334,120,96,0,0
74485,58,6,7,12,73,2468,1685,1636,0,0
64474,59,8,2,10,48,2409,730,637,0,0
77226,29,6,8,12,57,2280,1117,1096,0,0
72643,60,3,10,7,71,2646,1376,1323,1,1
85738,41,3,6,11,42,2316,1358,1345,2,0
55686,27,6,3,5,54,2659,956,930,1,0
39062,28,1,0,3,37,2255,32,20,1,0
34600,8,5,2,5,49,2703,303,288,0,1
40794,18,6,3,5,45,2607,384,334,0,0
54690,76,3,1,5,49,2393,180,162,0,0
4428,0,25,0,0,51,2426,38,-283,0,0
32632,32,4,4,8,57,2855,523,470,0,0
38236,2,3,0,4,52,2441,78,68,0,0
36781,16,2,1,2,41,2239,50,37,0,1
31385,56,1,0,2,36,2730,18,9,1,1
24570,97,4,0,4,36,2646,149,105,0,0
25509,15,3,0,3,46,2808,90,79,0,1
94642,35,5,7,9,69,2296,2068,1925,2,0
58646,3,2,1,4,58,2543,118,96,0,0
53201,49,6,3,5,45,2661,388,361,0,0
21994,4,0,0,3,63,2711,19,16,0,0
57113,45,4,1,5,42,2667,221,179,0,0
51373,37,3,5,3,29,2531,276,159,0,0
23477,39,3,0,4,34,2410,118,89,0,0
58116,38,3,3,8,64,2236,392,341,0,0
72968,8,5,5,8,57,2354,1903,1848,1,1
39791,89,3,1,4,49,2617,153,132,0,0
91712,47,9,7,11,73,2414,2169,2121,1,1
94472,75,5,5,5,62,2246,1675,1659,2,0
13672,86,1,0,3,60,2597,20,15,0,0
96547,4,7,6,8,40,2196,747,685,3,1
79205,73,6,5,4,45,2828,851,807,1,1
56559,46,4,3,8,45,2710,453,422,0,0
32644,38,7,1,6,47,2688,390,367,1,0
67506,73,4,1,6,40,2337,264,197,0,0
24206,66,1,0,3,50,2637,22,19,0,0
28420,36,1,0,2,53,2346,13,13,0,0
22979,29,3,2,2,50,2820,93,71,0,1
33279,29,0,0,3,54,2176,16,16,0,0
46423,6,2,0,4,48,2443,84,76,0,0
30368,97,2,0,3,43,2393,50,48,0,0
63684,61,8,4,8,50,2739,1384,1304,0,0
41638,68,5,5,3,56,2660,350,259,1,0
68805,73,3,1,7,61,2444,263,243,0,0
65814,90,8,2,10,54,2278,712,677,0,0
71964,81,5,6,5,62,2564,1784,1698,0,0
39146,1,4,0,4,34,2659,153,141,0,0
96876,79,7,7,9,43,2486,1920,1899,3,1
34445,92,11,2,8,39,2677,809,779,0,0
68281,31,2,9,13,62,2850,1614,1573,0,1
37284,46,0,0,3,45,2616,17,11,0,0
36790,14,2,1,2,37,2644,56,46,0,1
27943,89,2,0,3,53,2599,34,31,0,0
22263,31,1,0,3,69,2250,19,17,0,0
30261,75,0,0,3,48,2801,16,10,0,0
28587,42,2,0,4,42,2296,65,52,0,0
43815,53,2,0,3,38,2609,64,49,0,0
48195,53,4,2,5,64,2318,260,255,0,0
77027,23,8,3,6,68,2303,1164,1153,0,0
71322,57,8,5,13,55,2657,1101,897,0,0
32765,49,2,0,4,41,2285,43,40,0,0
29672,6,0,0,3,55,2633,17,9,0,0
23272,29,1,0,3,67,2414,34,22,0,0
49912,5,10,5,7,71,2819,832,790,1,1
7500,98,2,1,3,35,2856,66,32,0,0
68117,80,11,8,4,73,2635,894,858,1,1
67225,4,7,2,11,65,2374,725,582,0,0
17649,70,3,0,3,44,2388,44,43,0,0
55914,32,11,6,8,45,2585,1028,796,0,0
40059,82,6,2,3,36,2433,269,124,1,0
60905,27,3,3,7,70,2365,354,316,0,0
75330,94,10,3,12,43,2792,1048,987,0,0
60689,23,4,4,10,69,2552,615,591,0,0
38680,97,2,0,3,36,2617,67,55,0,0
61416,25,10,3,10,38,2665,1587,1509,1,0
49767,92,5,4,8,29,2582,543,394,0,0
83273,98,4,6,9,50,2801,1290,1188,0,0
29009,19,2,0,3,39,2371,42,40,0,0
45057,80,2,0,3,41,2369,47,44,0,0
37150,80,4,3,6,49,2815,351,235,0,0
43020,79,4,1,4,50,2370,180,137,0,0
53154,50,3,1,4,61,2179,151,144,0,0
65308,60,7,8,12,47,2450,1177,1143,2,0
76467,44,2,5,5,50,2840,1517,1459,0,1
81044,0,5,6,10,73,2343,1182,1156,0,0
32871,28,1,0,3,69,2636,38,33,0,0
55801,35,7,2,6,45,2439,432,337,1,0
76320,49,6,3,4,61,2166,897,862,0,0
36927,46,3,0,3,65,2186,67,63,0,0
48794,97,1,0,3,67,2162,39,24,0,0
23478,51,3,0,3,55,2626,90,51,0,0
71128,80,2,10,12,47,2790,1584,1553,0,0
70179,10,7,3,13,44,2502,901,768,0,0
59462,29,9,2,12,70,2699,892,696,0,0
38361,74,3,1,3,51,2343,123,109,0,0
70038,54,4,4,8,38,2406,1114,984,0,0
42554,93,2,0,3,42,2692,41,41,0,0
67445,63,9,6,12,46,2845,1163,1152,0,0
67046,92,4,5,4,69,2698,886,779,0,0
42192,40,2,1,3,72,2455,93,86,0,0
77610,70,4,7,4,68,2767,1664,1648,0,0
31761,96,3,0,4,36,2244,70,42,0,0
34350,81,1,0,3,41,2412,37,26,0,0
54591,63,6,2,8,71,2487,495,471,0,0
71866,85,6,3,10,64,2345,682,649,0,0
25293,51,1,1,2,51,2446,28,19,0,0
42000,23,5,2,11,33,2694,618,583,0,1
69520,95,9,6,5,37,2516,1362,1269,0,0
64713,11,5,5,7,50,2301,548,494,0,1
27889,42,1,1,2,43,2518,18,10,0,0
22123,77,2,1,3,60,2253,71,40,0,0
27803,40,3,0,4,47,2831,127,78,0,0
51651,32,6,2,5,60,2758,341,249,0,0
68487,48,9,7,13,32,2691,1277,1188,0,0
56796,24,8,9,7,51,2657,964,927,0,0
87000,61,4,6,7,28,2720,912,863,0,0
79823,6,6,9,7,61,2249,1475,1432,1,0
30828,16,1,1,4,40,2427,44,32,0,0
34109,39,0,0,3,49,2394,18,14,0,0
53367,2,5,1,8,46,2461,389,378,0,1
22390,49,1,0,2,51,2410,21,16,0,0
71322,31,4,1,7,44,2217,308,266,0,0
79244,58,4,10,7,27,2716,971,726,2,1
49912,5,10,5,7,71,2819,832,790,1,1
48699,90,1,0,3,70,2563,39,38,0,0
80144,47,3,7,8,45,2431,1259,1151,0,0
54252,25,4,1,5,64,2556,220,176,0,0
81929,60,4,4,10,44,2797,1868,1683,2,1
76068,67,2,3,4,45,2736,1300,1224,2,0
53204,40,1,0,3,44,2260,39,33,0,0
67911,63,6,7,11,71,2197,976,976,0,0
14796,1,1,0,3,36,2809,35,19,0,1
78128,89,8,4,6,46,2289,1228,1192,2,0
14188,40,2,0,4,48,2645,48,21,0,0
20425,5,2,0,3,34,2767,40,23,0,0
58646,3,2,1,4,58,2543,118,96,0,0
72967,1,7,2,8,50,2720,372,247,1,1
48150,24,5,1,4,71,2545,219,172,0,0
82332,89,5,3,12,59,2809,1987,1968,1,1
58275,48,8,2,7,65,2551,551,487,0,0
44953,31,7,3,13,39,2714,897,773,1,0
34587,68,1,0,3,67,2203,20,18,0,0
43018,46,2,2,2,46,2399,69,5,0,0
45736,92,7,1,6,66,2499,394,351,0,0
66476,80,6,8,10,51,2366,956,899,0,0
27733,16,2,0,3,39,2466,40,23,0,0
69805,50,6,8,11,68,2318,1018,998,0,0
72217,93,3,10,8,58,2604,1419,1265,0,0
25818,51,0,1,2,49,2778,19,10,0,0
37509,24,3,0,4,44,2814,118,113,0,0
25176,79,1,0,2,44,2482,8,3,0,0
43586,26,3,0,4,40,2827,116,100,0,0
53230,86,5,2,12,64,2854,503,274,0,0
50116,68,1,0,4,63,2168,64,62,1,0
84906,98,5,6,12,48,2427,1555,1479,3,0
61286,34,7,1,8,54,2490,491,374,0,0
82333,60,4,3,10,34,2615,1805,1788,1,1
65220,3,8,4,7,55,2823,1270,1258,0,1
33590,65,1,0,2,46,2397,6,4,0,0
30992,83,1,0,3,44,2592,41,39,0,0
72309,64,5,6,8,44,2634,1931,1931,1,1
16005,69,2,1,2,40,2843,56,9,0,0
65487,48,3,5,6,63,2329,1006,843,0,0
58692,21,8,2,4,55,2243,384,373,0,0
40590,30,3,4,3,51,2429,221,184,1,0
20587,39,1,1,2,50,2208,16,7,0,0
62637,76,2,2,5,66,2279,180,175,0,0
29435,11,3,2,2,54,2851,116,52,0,1
19346,26,1,0,3,46,2309,20,18,0,0
35788,34,2,0,3,49,2316,40,36,0,0
36997,72,2,1,4,52,2672,67,40,0,0
23539,13,2,0,4,63,2280,56,31,0,0
65333,58,9,4,8,47,2322,768,738,2,0
78499,12,11,3,4,63,2377,1237,1140,1,1
29732,23,2,0,2,49,2255,34,30,0,0
41275,33,3,1,3,60,2256,52,43,0,0
63516,30,4,1,7,47,2517,295,290,0,0
42769,15,1,1,4,58,2419,88,88,0,0
49572,25,2,0,3,62,2355,53,52,0,0
69209,4,5,3,6,48,2809,1654,1526,1,0
17148,80,3,1,3,44,2311,52,36,0,0
40590,30,3,4,3,51,2429,221,184,1,0
30560,6,1,0,3,44,2526,24,17,0,0
32146,16,2,0,4,37,2207,63,60,0,0
41713,57,3,1,4,56,2220,149,124,0,0
34176,9,1,0,3,45,2317,26,24,0,0
58482,59,7,4,9,65,2268,724,717,1,0
59686,78,4,1,6,55,2314,269,264,0,0
60896,90,9,10,4,56,2785,1548,1395,0,1
62994,74,6,2,4,40,2276,300,288,0,0
47320,10,5,1,8,63,2491,395,376,0,0
74859,63,6,5,11,71,2550,1492,1419,1,0
15253,13,1,0,3,28,2403,16,3,0,0
31560,98,2,1,3,46,2529,87,80,0,0
72071,4,5,4,8,66,2659,1188,1038,0,0
91172,94,4,3,7,30,2618,1036,980,4,1
90000,91,4,8,5,36,2347,1238,997,3,0
41967,66,1,0,3,39,2377,39,24,0,0
69263,14,9,1,7,55,2275,547,526,1,0
65706,77,11,3,12,50,2525,1070,941,3,1
60934,41,6,4,11,45,2322,819,765,0,0
71965,21,6,3,5,69,2494,965,717,0,0
65210,25,9,3,8,65,2270,703,675,2,0
79174,2,5,6,7,45,2693,1914,1785,2,1
81380,51,4,2,10,53,2713,1790,1687,0,0
48432,3,7,1,6,47,2778,382,340,0,0
52914,32,7,3,3,49,2697,348,121,1,0
38946,84,3,1,6,65,2407,216,175,0,0
26067,49,3,0,3,46,2396,44,32,0,0
44325,69,8,2,7,48,2638,537,532,1,0
42523,96,1,1,4,56,2226,90,55,0,0
26487,23,2,1,3,42,2564,46,23,0,0
53233,18,1,0,3,63,2262,40,40,0,0
67716,8,7,4,13,60,2694,960,904,1,0
76234,21,8,3,11,48,2302,866,825,1,0
84117,60,7,10,6,64,2208,1540,1514,1,0
65487,48,3,5,6,63,2329,1006,843,0,0
25224,36,1,1,3,48,2264,38,30,0,0
89616,36,7,5,12,37,2648,1629,1614,0,1
40851,63,1,1,2,49,2652,35,11,0,0
27469,2,0,0,3,73,2855,17,17,0,0
82347,38,7,7,10,63,2759,1790,1727,2,1
73803,61,9,5,6,63,2856,1354,1180,1,1
8820,52,3,0,3,68,2623,31,27,0,0
43322,25,3,0,4,46,2228,123,105,0,0
55593,63,6,6,3,47,2471,440,334,1,0
50501,10,5,4,4,66,2535,348,196,1,1
37085,65,3,0,3,45,2162,58,55,0,0
16185,71,2,2,2,30,2487,61,16,0,0
57731,0,8,8,6,51,2742,660,616,0,0
48432,3,7,1,6,47,2778,382,340,0,1
73807,88,5,5,11,42,2702,795,741,0,0
18929,15,1,0,4,30,2657,67,49,0,0
35893,80,3,1,5,52,2781,181,163,0,0
61014,17,9,3,4,40,2846,1118,1089,0,0
32144,76,2,1,3,66,2257,51,48,1,0
14918,52,1,0,3,57,2728,28,13,0,0
45146,28,1,1,2,57,2508,38,23,0,0
41769,31,8,1,7,65,2660,494,467,0,0
88325,42,6,2,9,39,2303,1570,1517,0,0
38054,24,2,0,3,70,2218,45,45,0,0
80617,42,4,6,8,25,2784,1403,1371,0,0
5305,12,1,0,0,44,2493,27,22,0,0
36807,88,1,0,2,66,2715,11,6,0,0
28427,67,2,0,3,37,2624,46,40,0,0
82032,54,4,6,7,72,2244,1177,1120,0,0
22775,40,1,0,2,42,2534,14,13,0,0
40101,73,6,1,6,35,2782,353,291,0,0
58025,81,3,2,10,41,2374,448,426,0,0
75777,12,3,6,11,38,2519,1358,1278,2,1
7500,7,3,2,2,41,2577,32,11,0,0
33562,33,2,0,4,57,2163,48,45,0,0
57642,24,7,6,6,50,2330,652,625,1,0
58554,55,8,2,6,52,2800,498,410,0,0
63777,87,11,1,6,41,2621,600,547,0,0
57967,39,4,2,8,58,2642,377,286,0,0
24434,9,2,1,2,48,2201,33,16,0,0
11012,82,3,1,2,36,2629,61,38,1,0
44802,71,9,4,12,50,2836,1029,1009,0,0
26816,50,0,0,3,34,2840,19,16,0,0
34421,81,1,0,2,46,2522,21,12,0,0
61223,46,9,3,4,53,2540,1094,847,0,0
64014,56,8,2,5,74,2178,436,428,1,0
56981,91,2,3,13,39,2314,1217,1193,1,0
69245,8,6,5,10,64,2315,782,721,0,0
52869,40,3,1,4,66,2781,151,130,0,1
