Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Age,Customer_Days,MntTotal,MntRegularProds,AcceptedCmpOverall,Response
68092,1007,852,60,207,78,36,48,2,6,10,0,0,0,0,0,42,2354,1233,1185,0,0
31814,1073,35,3,20,4,1,20,2,0,3,1,0,0,0,0,47,2664,63,43,1,0
51390,1054,205,20,47,23,2,56,5,2,5,0,0,0,0,0,55,2818,297,241,0,0
76630,1093,255,31,446,40,56,175,3,10,11,0,0,0,0,0,37,2325,828,653,0,0
26868,1052,0,0,1,8,3,2,1,0,2,0,0,0,0,0,29,2219,12,10,0,0
48948,1053,437,8,206,160,49,42,7,10,5,1,0,0,0,0,77,2672,860,818,1,1
55260,1081,825,8,53,11,0,242,8,10,5,0,0,0,0,0,48,2723,897,655,0,0
64090,1008,316,58,161,76,51,135,6,9,4,0,0,0,0,0,64,2485,662,527,0,1
78331,1097,756,138,354,160,169,61,10,6,7,0,0,0,0,0,62,2316,1577,1516,0,0
37087,1050,194,55,134,15,0,3,4,2,8,0,0,0,0,0,46,2481,398,395,0,0
21846,1038,7,17,18,6,10,26,4,0,3,0,0,0,0,0,34,2409,58,32,0,0
81320,1061,183,33,493,59,103,57,4,3,10,0,0,0,0,0,62,2667,871,814,0,0
54137,1046,171,0,11,0,1,20,4,1,4,0,0,0,0,0,50,2476,183,163,0,0
66825,1073,243,101,405,29,40,40,4,5,6,0,0,0,0,0,53,2509,818,778,0,0
57100,1019,181,21,69,39,3,96,3,3,6,0,0,0,0,0,47,2366,313,217,0,0
58917,1010,151,7,89,0,7,28,4,1,6,0,0,0,0,0,51,2621,254,226,0,0
85072,1094,494,92,391,194,11,241,3,4,10,0,0,0,0,0,43,2240,1182,941,0,0
86429,1010,464,28,873,29,18,37,7,4,7,0,0,0,1,0,59,2379,1412,1375,1,1
45684,1037,5,1,5,10,0,7,1,0,2,0,0,0,0,0,49,2368,21,14,0,0
47889,1094,29,0,29,0,5,4,2,0,3,0,0,0,0,0,46,2335,63,59,0,0
45921,1023,102,9,49,24,3,12,2,1,6,0,0,0,0,0,34,2270,187,175,0,0
78420,1075,604,28,674,91,28,28,3,10,8,0,0,0,0,0,54,2524,1425,1397,0,0
75114,1040,571,12,523,63,60,24,3,10,5,0,0,0,0,0,28,2393,1229,1205,0,0
52278,1024,953,0,71,0,0,174,10,5,10,0,0,0,0,0,57,2679,1024,850,0,1
35641,1011,63,3,67,8,9,28,3,1,4,0,0,0,0,0,48,2509,150,122,0,1
95529,1029,770,29,890,250,27,24,7,3,7,0,0,1,0,0,26,2732,1966,1942,1,1
62820,1051,398,61,265,138,61,53,3,4,6,0,0,0,0,0,66,2573,923,870,0,0
73113,1086,741,19,154,50,9,28,3,4,7,0,0,0,0,0,60,2344,973,945,0,0
84169,1009,1478,19,403,0,19,0,7,6,6,0,1,1,0,0,38,2485,1919,1919,2,1
42607,1030,156,29,56,30,32,47,3,2,7,0,0,0,0,0,66,2383,303,256,0,0
74637,1073,960,64,464,146,0,16,6,9,9,0,0,0,1,0,66,2566,1634,1618,1,0
46015,1025,38,0,2,0,0,6,1,0,3,1,0,0,0,1,65,2236,40,34,2,0
72354,1067,315,26,473,220,12,182,2,10,6,0,0,0,0,0,27,2597,1046,864,0,0
39858,1067,15,20,25,2,7,26,2,0,4,0,0,0,0,0,51,2680,69,43,0,1
34469,1058,19,6,20,0,5,12,1,1,4,0,0,0,0,0,72,2215,50,38,0,0
83033,1082,812,99,431,237,149,33,11,4,10,0,0,0,1,0,34,2201,1728,1695,1,0
24401,1098,73,28,217,10,24,115,6,1,6,0,0,0,0,0,41,2826,352,237,0,0
77583,1093,372,23,384,250,12,108,4,5,9,0,0,0,1,0,42,2298,1041,933,1,0
74116,1053,871,111,704,145,55,166,4,4,10,0,1,0,0,0,38,2340,1886,1720,1,0
74293,1066,375,152,335,93,91,81,5,4,6,0,0,0,0,0,27,2215,1046,965,0,0
68397,1006,760,80,466,17,13,80,6,9,5,0,0,0,0,0,44,2383,1336,1256,0,0
79632,1042,471,0,510,99,21,12,6,4,9,0,0,0,0,0,46,2241,1101,1089,0,0
46107,1078,31,9,27,16,9,33,1,1,4,0,0,0,0,0,31,2298,92,59,0,0
64950,1029,819,0,72,12,0,63,11,2,10,0,1,0,0,0,69,2845,903,840,1,0
25443,1082,1,4,3,8,9,7,1,0,3,0,0,0,0,0,31,2713,25,18,0,0
75127,1092,203,35,305,46,17,227,2,11,5,0,0,0,0,0,68,2197,606,379,0,0
32892,1078,26,0,15,2,1,2,3,0,3,0,0,0,0,0,49,2194,44,42,0,0
71796,1054,354,21,311,167,75,32,9,3,4,0,0,0,0,0,49,2407,928,896,0,0
67536,1045,1253,0,447,23,71,35,11,5,11,0,0,0,1,0,50,2562,1794,1759,1,0
55239,1059,371,17,238,23,24,106,7,5,11,0,0,0,0,0,49,2509,673,567,0,0
60554,1008,588,7,76,110,15,15,8,4,9,0,0,0,0,0,45,2483,796,781,0,0
64831,1051,480,86,249,75,86,144,6,3,5,0,0,0,0,0,68,2543,976,832,0,0
56067,1051,517,12,54,16,6,120,7,4,7,0,0,0,0,0,58,2503,605,485,0,0
82025,1076,267,98,606,48,70,98,3,2,6,0,0,1,0,0,37,2556,1089,991,1,1
94384,1062,1111,24,790,160,45,172,5,8,5,0,1,1,1,0,67,2641,2130,1958,3,1
14906,1086,7,7,14,7,16,15,2,1,3,0,0,0,0,0,34,2713,51,36,0,0
51563,1060,1166,0,48,0,0,36,4,4,10,0,1,1,0,0,33,2795,1214,1178,2,0
57937,1056,261,42,144,55,48,133,4,4,9,0,0,0,0,0,38,2292,550,417,0,0
68274,1083,135,25,51,23,25,46,4,2,5,0,0,0,0,0,41,2431,259,213,0,0
39771,1092,6,2,18,2,8,14,2,0,3,0,0,0,0,0,43,2364,36,22,0,0
67893,1031,711,28,142,49,18,47,3,2,9,0,0,0,0,0,45,2795,948,901,0,0
27922,1080,11,0,13,2,4,11,2,0,3,0,0,0,0,0,41,2209,30,19,0,0
52190,1039,42,0,17,0,0,18,2,1,3,1,0,0,0,0,44,2211,59,41,1,0
44051,1020,79,7,58,6,3,18,3,1,4,0,0,0,0,0,47,2675,153,135,0,1
42767,1053,20,6,43,19,5,38,3,1,2,0,0,0,0,0,49,2573,93,55,0,0
46106,1084,30,0,8,2,0,14,1,1,2,0,0,0,0,0,44,2208,40,26,0,0
16927,1050,20,2,23,3,1,4,3,0,4,0,0,0,0,0,44,2663,49,45,0,0
59754,1096,115,27,44,4,146,139,5,2,6,0,0,0,0,0,55,2734,336,197,0,1
53700,1094,263,5,233,69,41,83,5,5,8,0,0,0,0,0,68,2840,611,528,0,0
59041,1025,69,2,15,2,2,6,2,0,4,0,0,0,0,0,47,2212,90,84,0,0
54237,1048,267,3,30,4,0,57,5,2,5,0,0,0,0,0,63,2587,304,247,0,0
70647,1065,561,85,171,25,123,114,4,7,13,0,0,0,0,0,53,2805,965,851,0,0
52597,1069,492,0,37,7,0,42,6,3,8,0,0,0,0,0,58,2212,536,494,0,0
41021,1012,14,7,9,6,16,12,2,0,3,0,0,0,0,0,51,2705,52,40,0,1
40233,1084,80,4,46,0,17,2,2,1,5,0,0,0,0,0,45,2417,147,145,0,0
50183,1047,97,12,84,13,10,15,3,1,6,0,0,0,0,0,40,2163,216,201,0,0
54753,1087,197,107,227,7,59,131,5,2,11,0,0,0,0,0,61,2449,597,466,0,0
92955,1035,693,21,925,31,24,84,6,7,9,0,0,1,1,0,47,2473,1694,1610,2,1
33471,1047,43,2,27,0,9,12,3,0,4,0,0,0,0,0,47,2784,81,69,0,0
34596,1048,14,0,2,0,0,7,1,0,2,0,0,0,0,0,46,2601,16,9,0,1
44010,1046,186,36,234,86,72,48,10,2,6,0,0,0,0,0,40,2783,614,566,0,0
84219,1027,434,137,400,45,137,45,3,4,10,0,0,0,0,0,32,2306,1153,1108,0,0
40706,1037,59,0,11,4,2,5,3,0,4,0,0,0,0,0,52,2687,76,71,0,0
15716,1008,16,5,30,8,7,26,3,0,4,0,0,0,0,0,32,2753,66,40,0,0
59052,1029,230,35,75,63,57,31,7,1,7,0,0,0,0,0,61,2383,460,429,0,0
80573,1085,829,138,430,60,92,15,4,6,13,0,0,0,0,0,49,2782,1549,1534,0,0
83715,1002,318,8,407,150,35,8,2,8,13,0,0,0,0,0,58,2305,918,910,0,0
82576,1066,1206,55,445,168,18,18,2,4,12,0,0,1,0,0,61,2856,1892,1874,1,0
56962,1060,292,3,77,10,3,26,6,3,5,0,0,0,0,0,55,2420,385,359,0,0
35704,1054,30,9,12,2,11,30,2,0,4,0,0,0,0,0,68,2336,64,34,0,0
53103,1070,729,17,133,11,0,195,10,6,7,1,0,0,0,0,66,2449,890,695,1,0
46779,1055,12,1,3,0,0,7,0,1,2,0,0,0,0,0,60,2511,16,9,0,0
4861,1020,2,1,1,1,0,1,0,0,0,0,0,0,0,0,55,2166,5,4,0,0
33462,1078,22,3,18,0,0,11,2,0,3,0,0,0,0,0,41,2485,43,32,0,0
63693,1063,587,43,337,42,87,54,11,6,9,0,0,0,0,0,42,2417,1096,1042,0,0
80763,1017,674,168,108,192,42,231,5,11,6,0,0,1,1,0,70,2477,1184,953,2,1
65352,1043,284,3,84,4,7,23,4,2,8,0,0,0,0,0,46,2471,382,359,0,0
82170,1013,1023,93,651,49,55,37,5,6,7,0,0,0,0,0,42,2375,1871,1834,0,0
75759,1046,1394,22,708,89,91,182,9,7,9,1,0,1,1,0,51,2406,2304,2122,3,1
79689,1065,311,26,640,180,37,121,4,9,13,0,0,0,0,0,44,2572,1194,1073,0,0
35340,1001,27,0,12,0,1,5,2,0,3,0,0,0,0,0,64,2159,40,35,0,0
85683,1006,1296,17,311,45,69,51,2,4,10,0,1,1,1,1,66,2259,1738,1687,4,1
24884,1032,3,6,7,0,0,3,0,0,3,0,0,0,0,0,48,2736,16,13,0,0
42021,1034,393,5,136,7,5,27,10,1,6,1,0,0,0,0,39,2826,546,519,1,0
64449,1070,218,63,282,137,35,70,5,3,12,0,0,0,0,0,31,2290,735,665,0,0
64587,1049,66,0,16,0,6,20,1,1,4,0,0,0,0,0,66,2166,88,68,0,0
34824,1065,4,2,11,2,0,4,1,0,2,0,0,0,0,0,25,2254,19,15,0,0
75437,1025,795,0,545,95,58,0,8,4,10,0,0,0,1,0,42,2391,1493,1493,1,0
26091,1084,15,10,19,8,17,20,2,1,3,0,0,0,0,0,63,2283,69,49,0,0
52845,1007,384,25,292,130,41,64,8,8,6,1,0,0,0,0,47,2479,872,808,1,0
46086,1034,244,8,32,7,2,50,3,1,8,0,0,0,0,0,64,2397,293,243,0,0
78028,1038,158,19,288,25,0,38,6,4,9,0,1,1,0,0,64,2816,490,452,2,1
95169,1001,1285,21,449,106,20,20,4,3,4,0,0,1,1,0,33,2422,1881,1861,2,1
56337,1025,349,16,144,28,5,182,8,5,4,1,0,0,1,0,39,2618,542,360,2,1
22434,1025,4,12,11,3,13,15,2,0,3,0,0,0,0,0,33,2660,43,28,0,0
36930,1050,223,2,31,0,2,39,5,2,4,0,0,0,0,0,66,2567,258,219,0,0
36130,1046,157,43,127,68,56,37,3,8,4,1,0,0,0,0,66,2671,451,414,1,1
65569,1096,397,46,288,20,38,70,6,5,10,0,0,0,0,0,67,2760,789,719,0,0
83844,1057,901,31,345,75,31,191,4,4,11,0,0,1,0,0,68,2572,1383,1192,1,0
19514,1047,14,3,21,2,1,28,3,1,2,1,0,0,0,0,52,2313,41,13,1,0
36736,1052,10,0,3,0,0,4,1,0,2,0,0,0,0,0,57,2574,13,9,0,0
77568,1030,1230,0,396,232,178,158,10,2,8,0,1,1,1,0,41,2832,2036,1878,3,0
49187,1063,81,1,31,2,1,0,1,1,5,0,0,0,0,0,44,2328,116,116,0,0
30168,1051,154,20,66,0,12,27,6,1,4,0,0,0,0,0,42,2638,252,225,0,0
34053,1014,63,0,21,7,0,12,3,0,3,0,0,0,0,0,52,2816,91,79,0,0
38196,1020,30,0,11,0,0,3,2,0,4,0,0,0,0,0,49,2231,41,38,0,0
59412,1056,90,67,165,30,43,11,4,2,8,0,0,0,0,0,69,2230,395,384,0,0
70924,1041,635,114,254,132,152,76,6,6,7,0,0,1,0,0,55,2242,1287,1211,1,0
54165,1072,127,4,73,15,6,11,2,1,7,0,0,0,0,0,51,2556,225,214,0,0
32300,1001,13,3,6,6,5,6,1,0,3,0,0,0,0,0,47,2701,33,27,0,0
20180,1027,18,42,24,15,20,18,2,1,4,0,0,0,0,0,44,2653,119,101,0,0
34961,1077,45,2,26,4,1,1,3,1,3,0,0,0,0,0,47,2169,78,77,0,0
28440,1087,38,1,24,0,0,0,2,0,3,0,0,0,0,0,46,2516,63,63,0,0
64504,1081,986,36,168,16,0,108,11,3,4,0,0,0,0,0,67,2641,1206,1098,0,1
33564,1051,61,0,3,0,0,7,1,1,3,0,0,0,0,0,54,2164,64,57,0,0
17345,1079,4,9,16,17,0,12,2,1,2,0,0,0,0,0,42,2762,46,34,0,0
56320,1011,201,53,172,116,77,83,5,4,9,0,0,0,0,0,53,2606,619,536,0,0
28647,1054,19,8,29,0,12,26,2,2,2,1,0,0,0,0,42,2471,68,42,1,1
15038,1093,4,8,11,19,12,26,2,1,2,0,0,0,0,0,33,2675,54,28,0,0
32173,1000,18,0,2,0,0,2,1,0,3,0,0,0,0,0,62,2491,20,18,0,0
68316,1054,806,80,161,120,11,33,10,7,10,0,0,0,0,0,56,2761,1178,1145,0,0
74538,1021,380,98,733,110,112,28,8,8,5,0,0,1,0,0,49,2524,1433,1405,1,1
91700,1058,576,172,961,125,115,19,8,6,5,0,0,0,0,0,49,2687,1949,1930,0,1
68695,1003,458,81,356,106,50,40,4,4,7,0,0,0,0,0,51,2163,1051,1011,0,0
31056,1099,5,10,13,3,8,16,1,0,3,0,0,0,0,0,43,2682,39,23,0,0
79593,1070,350,60,568,110,133,145,5,6,7,0,0,1,0,0,47,2207,1221,1076,1,0
28071,1065,39,33,130,41,26,44,5,1,5,0,0,0,0,0,40,2828,269,225,0,0
37334,1044,26,1,16,2,2,15,3,0,4,0,0,0,0,0,62,2282,47,32,0,0
46423,1006,68,0,16,0,0,8,2,0,4,0,0,0,0,0,48,2443,84,76,0,0
37126,1009,45,3,9,4,4,7,1,2,2,1,0,0,0,0,49,2250,65,58,1,1
47703,1095,359,0,134,13,26,123,6,3,8,0,0,0,0,0,67,2555,532,409,0,0
61180,1070,403,24,29,6,24,218,5,5,6,1,0,0,0,0,61,2226,486,268,1,0
38998,1092,34,1,14,0,0,5,2,0,3,0,0,0,0,0,66,2762,49,44,0,0
8028,1062,73,18,66,7,12,2,0,1,0,0,0,0,0,0,29,2808,176,174,0,0
76081,1085,292,30,415,63,33,200,4,5,4,0,0,0,1,0,58,2196,833,633,1,0
34728,1002,14,0,16,0,0,6,1,1,2,0,0,0,0,0,34,2493,30,24,0,1
33168,1000,80,1,37,0,1,3,2,1,4,0,0,0,0,0,55,2783,119,116,0,0
33585,1091,30,11,33,13,6,29,2,0,4,0,0,0,0,0,54,2436,93,64,0,0
77037,1003,463,96,333,168,53,10,7,7,12,0,0,0,0,0,60,2418,1113,1103,0,0
35196,1068,75,12,141,43,39,187,6,1,5,0,0,0,0,0,36,2752,310,123,0,1
44529,1098,538,13,91,17,6,26,6,2,11,0,1,0,0,0,54,2518,665,639,1,0
70924,1041,635,114,254,132,152,76,6,6,7,0,0,1,0,0,55,2242,1287,1211,1,0
28764,1016,8,0,3,0,0,1,1,0,2,1,0,0,0,0,54,2183,11,10,1,0
69098,1082,1315,22,780,145,0,178,7,8,9,0,0,0,0,0,71,2657,2262,2084,0,0
25959,1001,4,2,12,7,5,26,1,2,2,0,0,0,0,0,50,2659,30,4,0,1
27100,1064,12,0,13,2,0,10,1,0,3,0,0,0,0,0,37,2609,27,17,0,0
70596,1068,347,44,534,17,0,26,3,5,12,0,0,0,0,0,35,2791,942,916,0,0
42557,1098,192,5,53,0,5,15,6,1,4,0,0,0,0,0,46,2828,255,240,0,0
53312,1032,241,0,12,0,0,25,5,1,5,0,0,0,0,0,69,2483,253,228,0,0
72228,1087,631,28,491,30,14,56,6,7,8,0,0,0,0,0,68,2738,1194,1138,0,0
67605,1084,336,28,282,184,54,54,2,8,6,0,0,0,0,0,33,2614,884,830,0,0
62845,1003,1099,0,45,0,0,34,3,4,10,0,1,0,0,0,71,2795,1144,1110,1,0
65196,1034,743,19,181,12,0,200,7,6,11,1,0,0,0,0,62,2498,955,755,1,0
42000,1023,124,83,267,85,59,35,5,2,11,0,0,0,0,0,33,2694,618,583,0,1
35860,1037,15,0,8,4,2,20,1,1,2,1,0,0,0,0,47,2200,29,9,1,0
65526,1022,397,19,69,12,0,9,4,4,8,0,0,0,0,0,56,2238,497,488,0,0
16860,1019,10,4,4,3,3,14,1,1,3,0,0,0,0,0,59,2814,24,10,0,0
83528,1007,530,117,678,134,44,147,4,10,8,1,0,0,1,0,28,2218,1503,1356,2,1
64176,1052,1215,33,249,64,116,149,8,9,8,0,0,0,0,0,55,2854,1677,1528,0,0
22304,1091,3,2,7,0,4,2,1,0,2,0,0,0,0,0,64,2853,16,14,0,0
67023,1093,444,44,382,11,8,17,3,7,13,0,0,0,0,0,42,2276,889,872,0,0
32892,1078,26,0,15,2,1,2,3,0,3,0,0,0,0,0,49,2194,44,42,0,0
70713,1023,736,114,279,82,76,190,5,6,8,0,0,0,0,0,54,2732,1287,1097,0,0
59925,1083,473,21,176,19,21,56,9,2,9,0,0,0,0,0,65,2735,710,654,0,0
39722,1092,32,0,5,2,0,8,2,0,3,0,0,0,0,0,67,2284,39,31,0,0
46610,1004,288,10,30,4,10,125,6,1,6,0,0,0,0,0,62,2505,342,217,0,0
88347,1032,1050,178,555,77,138,118,4,7,9,0,0,0,1,0,59,2520,1998,1880,1,0
87171,1027,1001,44,107,58,44,44,6,7,11,1,0,1,0,0,39,2583,1254,1210,2,0
26907,1010,9,1,7,0,3,2,1,0,3,0,0,0,0,0,44,2472,20,18,0,0
50014,1009,234,14,77,19,10,42,4,1,8,0,0,0,0,0,52,2317,354,312,0,0
41014,1065,7,2,6,2,0,3,1,0,2,0,0,0,0,0,42,2592,17,14,0,0
66294,1068,251,108,334,65,92,117,4,3,5,0,0,0,0,0,55,2263,850,733,0,0
36715,1016,172,10,125,21,13,16,7,2,4,0,0,0,0,0,49,2748,341,325,0,1
79456,1012,565,42,548,64,83,99,5,6,4,0,0,0,0,0,64,2835,1302,1203,0,1
40479,1095,5,0,8,2,0,0,0,0,3,0,0,0,0,0,38,2475,15,15,0,0
75345,1016,918,57,842,99,38,133,5,8,6,0,0,0,1,0,50,2671,1954,1821,1,1
54233,1046,652,8,158,21,0,142,11,6,5,0,0,0,0,0,43,2669,839,697,0,0
24163,1003,4,1,7,2,1,2,1,0,3,0,0,0,0,0,50,2419,15,13,0,0
84460,1080,152,27,103,106,54,81,9,9,4,0,1,1,1,1,62,2700,442,361,4,1
43776,1077,8,0,9,2,1,3,1,0,2,0,0,0,0,0,37,2216,20,17,0,0
71691,1000,336,130,411,240,32,43,4,7,5,0,0,0,0,0,62,2263,1149,1106,0,1
85844,1062,938,19,843,25,95,38,6,6,7,0,0,1,0,0,47,2190,1920,1882,1,0
39190,1091,68,8,18,19,8,12,2,1,4,0,0,0,0,0,46,2223,121,109,0,0
71367,1024,227,23,389,42,21,75,4,5,7,0,0,0,0,0,61,2469,702,627,0,0
38578,1002,38,4,22,3,3,3,3,0,3,0,0,0,0,0,48,2531,70,67,0,0
57236,1022,105,0,9,2,1,4,2,1,4,0,0,0,0,0,55,2268,117,113,0,0
61825,1056,162,50,100,55,30,27,4,2,8,0,0,0,0,0,41,2485,397,370,0,0
79803,1054,574,8,216,21,16,33,4,3,5,0,0,0,0,0,62,2186,835,802,0,0
80910,1071,160,80,369,67,39,41,3,3,8,0,0,0,0,0,34,2765,715,674,0,0
27590,1038,6,0,5,0,0,1,1,0,2,0,0,0,0,0,38,2591,11,10,0,0
56775,1062,614,35,160,58,35,35,5,8,10,0,0,0,0,0,41,2702,902,867,0,0
83829,1078,897,161,430,186,161,27,4,7,6,1,0,1,1,0,45,2423,1835,1808,3,1
54210,1018,70,54,109,80,9,45,4,1,7,0,0,0,0,0,41,2564,322,277,0,0
38508,1095,120,19,206,25,19,54,7,2,5,0,0,0,0,0,34,2490,389,335,0,0
53187,1066,211,2,30,7,7,10,4,1,6,0,0,0,0,0,50,2405,257,247,0,0
30023,1028,11,0,16,7,6,21,2,0,3,0,0,0,0,0,48,2256,40,19,0,0
76045,1078,760,53,400,17,93,0,4,5,11,0,0,0,1,0,60,2385,1323,1323,1,0
50870,1013,53,0,8,0,0,2,2,0,3,0,0,0,0,0,68,2169,61,59,0,0
15315,1027,7,4,13,15,8,17,2,0,4,0,0,0,0,0,50,2489,47,30,0,0
65463,1017,391,32,70,21,32,16,6,2,9,0,1,0,0,0,46,2309,546,530,1,0
66480,1071,199,9,57,20,21,6,4,1,7,0,0,0,0,0,55,2188,306,300,0,0
76773,1079,516,56,449,86,33,16,2,2,11,0,0,0,0,0,66,2648,1140,1124,0,0
81698,1001,709,45,115,30,160,45,8,2,5,0,0,0,1,0,37,2644,1059,1014,1,1
54466,1078,12,0,4,0,0,0,1,0,2,0,0,0,0,0,47,2299,16,16,0,0
98777,1023,1000,19,711,125,115,38,4,6,9,0,1,0,0,0,60,2291,1970,1932,1,0
16269,1075,19,3,18,3,1,0,3,0,3,0,0,0,0,0,36,2462,44,44,0,0
71819,1070,1224,28,140,0,14,168,3,3,5,0,1,1,0,0,49,2464,1406,1238,2,0
33569,1010,16,2,18,3,0,24,1,1,2,1,0,0,0,0,37,2415,39,15,1,1
36262,1024,88,39,54,64,28,153,3,5,3,1,0,0,0,0,37,2441,273,120,1,1
22634,1047,2,23,11,8,6,46,2,1,2,0,0,0,0,0,54,2688,50,4,0,0
47025,1098,508,11,59,23,5,29,11,1,6,0,0,0,0,0,42,2449,606,577,0,0
70566,1004,381,28,215,84,28,21,6,5,9,0,0,0,0,0,52,2425,736,715,0,0
31605,1015,74,0,42,2,1,6,2,1,4,0,0,0,0,0,41,2743,119,113,0,0
52034,1067,146,0,93,7,13,73,4,2,5,0,0,0,0,0,47,2567,259,186,0,0
48526,32,23,17,23,43,20,9,2,1,4,0,0,0,0,0,41,2346,126,117,0,0
46734,40,110,5,137,26,23,29,6,1,5,0,0,0,0,0,66,2747,301,272,0,0
39552,54,165,3,147,4,24,41,6,2,5,0,0,0,0,0,58,2717,343,302,0,1
86358,78,957,47,494,82,47,95,5,3,6,0,0,0,0,0,54,2849,1627,1532,0,0
46931,94,41,0,17,3,1,16,1,1,3,0,0,0,0,0,43,2225,62,46,0,0
16581,51,1,3,4,2,3,11,0,0,3,0,0,0,0,0,35,2692,13,2,0,0
63998,42,176,29,818,0,33,112,7,6,11,0,0,0,0,0,68,2350,1056,944,0,1
67381,67,815,8,53,11,0,70,2,2,9,0,1,0,0,0,69,2689,887,817,1,0
25930,87,6,1,2,2,0,4,1,0,2,0,0,0,0,0,53,2421,11,7,0,0
42693,29,8,4,20,6,3,16,1,0,3,0,0,0,0,0,42,2181,41,25,0,0
85606,89,717,42,864,219,30,84,6,7,9,0,0,0,1,0,44,2753,1872,1788,1,0
72903,74,1067,138,750,0,19,39,7,5,8,0,1,1,1,0,35,2402,1974,1935,3,1
49669,97,166,5,107,11,8,29,5,1,6,0,0,0,0,0,46,2195,297,268,0,0
36778,63,29,4,34,2,4,4,3,0,3,0,0,0,0,0,52,2852,73,69,0,0
85696,88,714,76,395,116,0,12,4,6,9,0,0,0,0,0,58,2581,1301,1289,0,1
10979,34,8,4,10,2,2,4,3,0,3,0,0,0,0,0,31,2197,26,22,0,0
49678,81,229,5,56,3,2,20,6,2,4,0,0,0,0,0,59,2671,295,275,0,0
56129,65,320,48,133,39,72,48,6,2,10,0,0,0,0,0,67,2533,612,564,0,0
37155,51,23,0,26,7,15,3,2,0,4,0,0,0,0,0,31,2673,71,68,0,0
21282,76,1,5,8,4,8,20,2,1,2,0,0,0,0,0,42,2208,26,6,0,0
33419,76,56,0,12,0,0,18,2,0,4,0,0,0,0,0,58,2475,68,50,0,0
63285,84,508,124,249,50,38,134,6,5,13,0,0,0,0,0,75,2395,969,835,0,0
21255,56,29,0,25,2,2,3,2,1,4,0,0,0,0,0,46,2318,58,55,0,0
42162,31,46,7,59,2,4,27,3,1,3,1,0,0,0,0,39,2381,118,91,1,1
54450,0,454,0,171,8,19,32,9,2,8,0,0,0,0,0,64,2812,652,620,0,0
57744,91,350,3,39,0,0,19,9,1,4,0,0,0,0,0,66,2388,392,373,0,0
26576,40,10,0,8,0,0,9,1,0,2,1,0,0,0,0,34,2783,18,9,1,1
57513,59,735,40,183,52,20,30,9,3,13,0,0,0,0,0,77,2517,1030,1000,0,0
68142,96,897,126,196,91,112,37,10,4,7,0,0,0,0,0,56,2828,1422,1385,0,0
7500,61,5,2,3,3,0,5,1,0,2,0,0,0,0,0,41,2828,13,8,0,0
83145,14,777,35,731,39,137,114,5,9,11,0,0,1,0,0,46,2804,1719,1605,1,1
54197,16,162,6,37,6,13,13,1,3,6,0,0,0,0,0,60,2246,224,211,0,0
23091,98,35,0,11,0,0,2,2,1,3,0,0,0,0,0,57,2191,46,44,0,0
46049,11,342,9,112,19,14,19,5,2,9,0,0,0,0,0,44,2502,496,477,0,1
56715,52,258,105,239,237,172,9,7,3,4,0,0,0,0,0,46,2730,1011,1002,0,0
79410,19,658,80,483,123,13,13,3,2,5,0,0,0,0,0,59,2190,1357,1344,0,0
57304,61,356,80,329,138,17,106,7,6,10,0,0,0,0,0,69,2634,920,814,0,0
44375,73,213,5,28,7,7,41,4,1,6,0,0,0,0,0,55,2257,260,219,0,0
54450,0,454,0,171,8,19,32,9,2,8,0,0,0,0,0,64,2812,652,620,0,0
59594,74,457,4,29,0,0,9,8,1,7,0,1,0,0,0,55,2776,490,481,1,0
80685,55,241,45,604,34,26,54,6,4,10,0,0,0,0,0,26,2835,950,896,0,0
40344,48,210,0,6,0,0,2,4,1,5,0,0,0,0,0,46,2418,216,214,0,0
62710,53,441,35,83,7,29,11,4,2,12,0,0,0,0,0,48,2561,595,584,0,0
48985,13,19,13,18,10,7,8,1,1,3,0,0,0,0,0,52,2518,67,59,0,0
35322,34,28,9,37,12,7,13,2,0,4,0,0,0,0,0,52,2835,93,80,0,0
77142,54,476,75,162,29,151,97,4,4,8,0,0,0,0,0,72,2555,893,796,0,0
81657,69,364,40,425,158,60,50,3,4,8,0,0,0,0,0,51,2317,1047,997,0,0
14421,81,0,0,2,3,3,8,1,0,2,1,0,0,0,0,24,2291,8,0,1,0
20130,99,0,6,3,7,6,12,1,0,3,0,0,0,0,0,46,2263,22,10,0,0
74214,3,863,83,547,86,99,33,8,2,5,0,0,0,0,0,30,2831,1678,1645,0,0
66726,61,349,7,35,0,0,47,8,2,4,0,1,0,0,0,63,2327,391,344,1,0
23724,65,5,23,15,0,18,14,2,0,3,0,0,0,0,0,41,2696,61,47,0,0
47353,93,184,2,19,8,8,4,2,2,6,0,0,0,0,0,60,2387,221,217,0,0
33444,24,8,0,8,0,0,2,1,0,2,0,0,0,0,0,68,2762,16,14,0,0
54386,8,277,21,64,62,21,25,3,2,10,0,0,0,0,0,39,2567,445,420,0,0
28510,72,44,5,19,0,4,19,2,0,4,0,0,0,0,0,39,2601,72,53,0,0
90638,29,1156,120,915,94,144,96,3,4,10,0,0,1,0,0,29,2295,2429,2333,1,0
48070,33,373,14,83,6,9,19,8,2,6,0,0,0,0,0,70,2691,485,466,0,0
